source_id,rMedGeo,rLoGeo,rHiGeo,rMedKinogeo,rLoKinogeo,rHiKinogeo,vRaMedKinogeo,vRaLoKinogeo,vRaHiKinogeo,vDecMedKinogeo,vDecLoKinogeo,vDecHiKinogeo,rvraCorrKinogeo,rvdecCorrKinogeo,vravdecCorrKinogeo
3490326613571405952,2.2516907592230506,1.046669960033396,4.231036800512547,1.0630898662307626,0.7755427535922271,1.3727137674344112,-110.15245117956115,-142.63296145585895,-80.56778599304747,-7.26950806979565,-10.103683792911944,-5.1957536488040015,-9.292499667593207,-0.5566124046367722,0.7343338269464715
3490326888449327616,0.9866952252985012,0.7975788237331977,1.2783972698442307,1.0795655528197492,0.8289598472802219,1.4550356909579476,-22.031136787543126,-30.113620152203133,-16.775296783884873,-25.947547756609946,-34.42610150428837,-20.122372930512892,-2.097180206510601,-2.2950978430547755,0.9750187798720865
3490328232775589760,1.0066999431533912,0.9841701094587817,1.0284638191475246,1.003704783937216,0.9811338893540499,1.0228958086798432,-31.02883831380089,-31.66271716490723,-30.33625587042031,-1.5467982258280188,-1.6228881701896927,-1.4688754646356161,-0.01286085822089098,-0.0003812261672562291,0.2691249454061514
3490329156192164992,2.770924273388422,1.7487141341702648,4.7142881441919275,1.4294935240893305,1.1989788513492525,1.68278959292798,-137.4263326099607,-162.14543370303053,-114.60393122213507,-41.57148421053043,-48.88918047494469,-34.79945801093035,-5.685978369773315,-1.6753318830376063,0.9826976845150095
3490330358782986496,0.5247943404949813,0.4267782568979075,0.6671793546320636,0.5815256208418669,0.46306146150598876,0.8152716757629005,-22.056462150354676,-31.72693732680198,-17.324755346660364,-9.045288186513867,-12.146516609715592,-7.1645767197254635,-1.1077814700175863,-0.4027651026391971,0.9358696251297293
3490330942898508544,1.0060372791718293,0.7258644120578889,1.51640041729092,1.001856099564438,0.7735798797288721,1.4895804550905043,1.2402484642773763,0.0446659924958438,2.5007181440091952,2.87901043751603,1.7728742970001565,4.591081466484791,-0.004170054709083146,0.373186845148322,0.1205442437718968
3490331733172541440,3.2413143455302524,2.2647037385638655,4.769577957454856,2.2638508616088098,1.895107881907864,2.741355553067761,-88.54185894108073,-107.54009108958624,-73.52514498736062,-55.320128474748,-66.81711331954203,-45.79609906458478,-7.328696751214494,-4.462561237026641,0.99059603590575
3490331767532253824,1.2329420607776025,1.1237174691742544,1.3790213409788747,1.2310122362776976,1.1153911642982235,1.3807414148460015,-18.553915994870078,-20.91059868025832,-16.657262039015674,-15.803067424279334,-17.68772092931673,-14.313782788177189,-0.25406557204881774,-0.20034756173954782,0.947511875522652
3490332733901696256,3.9940327375302376,1.7228346369571357,6.862739541410438,3.508262552887933,1.8964758467268534,5.55249407479516,-61.653996844603256,-100.34043895121577,-32.54546205535286,18.429594371503995,8.176719838830872,35.92632438840662,-55.575697459964765,17.403679553526246,-0.5934410215593736
3490332905700010624,0.6223683774766873,0.6105951200594774,0.6339269817707872,0.6220902067218748,0.611297472037623,0.6335753577122195,7.340299553649551,7.19640574188006,7.489375345295571,-44.5603899463611,-45.345716163051975,-43.76034124914712,0.0013465125208530057,-0.008630777970048019,-0.8297649610662143
